split,seed,episode_id,method,true_intent,pred_intent,intent_correct,action_success,param_error,confidence,calibration_error,abstain,failure_label,morphology,arm_length,camera_scale,style_speed,curvature,occlusion,noise,object_class,contact_time,stress_axis,stress_level
stress_style,2,10,physical_intent_disambiguation,place,place,1,1,0.18802,0.88200,0.11800,0,success,seen,0.98154,1.04498,0.64931,0.57436,0.20600,0.03320,block_to_bin,0.66470,style,0.8
stress_style,2,10,oracle_intent_upper_bound,place,place,1,1,0.01751,0.98500,0.01500,0,success,seen,0.98154,1.04498,0.64931,0.57436,0.20600,0.03320,block_to_bin,0.66470,style,0.8
stress_style,2,11,body_normalized_knn,handoff,place,0,0,0.26417,0.59638,0.59638,0,wrong_intent,seen,0.89477,0.96314,0.66768,0.59319,0.20600,0.03320,tool_handoff,0.68408,style,0.8
stress_style,2,11,object_affordance_classifier,handoff,handoff,1,0,0.58252,0.87676,0.12324,0,bad_action_parameter,seen,0.89477,0.96314,0.66768,0.59319,0.20600,0.03320,tool_handoff,0.68408,style,0.8
stress_style,2,11,style_invariant_logistic,handoff,handoff,1,1,0.10990,0.97838,0.02162,0,success,seen,0.89477,0.96314,0.66768,0.59319,0.20600,0.03320,tool_handoff,0.68408,style,0.8
stress_style,2,11,physical_intent_disambiguation,handoff,handoff,1,1,0.10990,0.81296,0.18704,0,success,seen,0.89477,0.96314,0.66768,0.59319,0.20600,0.03320,tool_handoff,0.68408,style,0.8
stress_style,2,11,oracle_intent_upper_bound,handoff,handoff,1,1,0.00998,0.98500,0.01500,0,success,seen,0.89477,0.96314,0.66768,0.59319,0.20600,0.03320,tool_handoff,0.68408,style,0.8
stress_style,2,12,body_normalized_knn,push,rotate,0,0,0.46723,0.60608,0.60608,0,wrong_intent,seen,0.97295,1.02597,1.56930,0.49305,0.20600,0.03320,box,0.31157,style,0.8
stress_style,2,12,object_affordance_classifier,push,pull,0,0,0.18963,0.76217,0.76217,0,wrong_intent,seen,0.97295,1.02597,1.56930,0.49305,0.20600,0.03320,box,0.31157,style,0.8
stress_style,2,12,style_invariant_logistic,push,rotate,0,0,1.34772,0.99889,0.99889,0,wrong_intent,seen,0.97295,1.02597,1.56930,0.49305,0.20600,0.03320,box,0.31157,style,0.8
stress_style,2,12,physical_intent_disambiguation,push,push,1,1,0.08870,0.54414,0.45586,0,success,seen,0.97295,1.02597,1.56930,0.49305,0.20600,0.03320,box,0.31157,style,0.8
stress_style,2,12,oracle_intent_upper_bound,push,push,1,1,0.00406,0.98500,0.01500,0,success,seen,0.97295,1.02597,1.56930,0.49305,0.20600,0.03320,box,0.31157,style,0.8
stress_style,2,13,body_normalized_knn,pull,rotate,0,0,1.52631,0.80600,0.80600,0,wrong_intent,seen,1.05640,1.05738,1.54381,0.53909,0.20600,0.03320,tethered_box,0.34799,style,0.8
stress_style,2,13,object_affordance_classifier,pull,push,0,0,0.34518,0.79270,0.79270,0,wrong_intent,seen,1.05640,1.05738,1.54381,0.53909,0.20600,0.03320,tethered_box,0.34799,style,0.8
stress_style,2,13,style_invariant_logistic,pull,rotate,0,0,0.34683,0.99968,0.99968,0,wrong_intent,seen,1.05640,1.05738,1.54381,0.53909,0.20600,0.03320,tethered_box,0.34799,style,0.8
stress_style,2,13,physical_intent_disambiguation,pull,push,0,0,0.09108,0.52091,0.52091,0,wrong_intent,seen,1.05640,1.05738,1.54381,0.53909,0.20600,0.03320,tethered_box,0.34799,style,0.8
stress_style,2,13,oracle_intent_upper_bound,pull,pull,1,1,0.02452,0.98500,0.01500,0,success,seen,1.05640,1.05738,1.54381,0.53909,0.20600,0.03320,tethered_box,0.34799,style,0.8
stress_style,2,14,body_normalized_knn,rotate,pull,0,0,1.77993,0.39704,0.39704,0,wrong_intent,seen,1.02230,0.95528,0.60722,0.52083,0.20600,0.03320,knob,0.70746,style,0.8
stress_style,2,14,object_affordance_classifier,rotate,rotate,1,1,0.05265,0.85348,0.14652,0,success,seen,1.02230,0.95528,0.60722,0.52083,0.20600,0.03320,knob,0.70746,style,0.8
stress_style,2,14,style_invariant_logistic,rotate,rotate,1,1,0.11255,0.99999,0.00001,0,success,seen,1.02230,0.95528,0.60722,0.52083,0.20600,0.03320,knob,0.70746,style,0.8
stress_style,2,14,physical_intent_disambiguation,rotate,rotate,1,1,0.11255,0.96851,0.03149,0,success,seen,1.02230,0.95528,0.60722,0.52083,0.20600,0.03320,knob,0.70746,style,0.8
stress_style,2,14,oracle_intent_upper_bound,rotate,rotate,1,1,0.00257,0.98500,0.01500,0,success,seen,1.02230,0.95528,0.60722,0.52083,0.20600,0.03320,knob,0.70746,style,0.8
stress_style,2,15,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,seen,1.09148,0.99536,1.53578,0.55195,0.20600,0.03320,block,0.30191,style,0.8
stress_style,2,15,object_affordance_classifier,lift,lift,1,1,0.00000,0.91881,0.08119,0,success,seen,1.09148,0.99536,1.53578,0.55195,0.20600,0.03320,block,0.30191,style,0.8
stress_style,2,15,style_invariant_logistic,lift,rotate,0,0,1.00120,0.80143,0.80143,0,wrong_intent,seen,1.09148,0.99536,1.53578,0.55195,0.20600,0.03320,block,0.30191,style,0.8
stress_style,2,15,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.82068,0.17932,0,success,seen,1.09148,0.99536,1.53578,0.55195,0.20600,0.03320,block,0.30191,style,0.8
stress_style,2,15,oracle_intent_upper_bound,lift,lift,1,1,0.04636,0.98500,0.01500,0,success,seen,1.09148,0.99536,1.53578,0.55195,0.20600,0.03320,block,0.30191,style,0.8
stress_style,2,16,body_normalized_knn,place,place,1,0,0.89737,0.38777,0.61223,0,bad_action_parameter,seen,0.94127,0.98073,1.60225,0.52413,0.20600,0.03320,cup_to_bowl,0.29426,style,0.8
stress_style,2,16,object_affordance_classifier,place,place,1,1,0.17978,0.88017,0.11983,0,success,seen,0.94127,0.98073,1.60225,0.52413,0.20600,0.03320,cup_to_bowl,0.29426,style,0.8
stress_style,2,16,style_invariant_logistic,place,rotate,0,0,0.82207,0.92035,0.92035,0,wrong_intent,seen,0.94127,0.98073,1.60225,0.52413,0.20600,0.03320,cup_to_bowl,0.29426,style,0.8
stress_style,2,16,physical_intent_disambiguation,place,place,1,1,0.13975,0.87665,0.12335,0,success,seen,0.94127,0.98073,1.60225,0.52413,0.20600,0.03320,cup_to_bowl,0.29426,style,0.8
stress_style,2,16,oracle_intent_upper_bound,place,place,1,1,0.01786,0.98500,0.01500,0,success,seen,0.94127,0.98073,1.60225,0.52413,0.20600,0.03320,cup_to_bowl,0.29426,style,0.8
stress_style,2,17,body_normalized_knn,handoff,handoff,1,0,1.50404,0.40165,0.59835,0,bad_action_parameter,seen,1.06421,0.99804,0.62892,0.58097,0.20600,0.03320,tool_handoff,0.70449,style,0.8
stress_style,2,17,object_affordance_classifier,handoff,handoff,1,1,0.43257,0.87103,0.12897,0,success,seen,1.06421,0.99804,0.62892,0.58097,0.20600,0.03320,tool_handoff,0.70449,style,0.8
stress_style,2,17,style_invariant_logistic,handoff,handoff,1,1,0.10313,0.96594,0.03406,0,success,seen,1.06421,0.99804,0.62892,0.58097,0.20600,0.03320,tool_handoff,0.70449,style,0.8
stress_style,2,17,physical_intent_disambiguation,handoff,handoff,1,1,0.10313,0.84201,0.15799,0,success,seen,1.06421,0.99804,0.62892,0.58097,0.20600,0.03320,tool_handoff,0.70449,style,0.8
stress_style,2,17,oracle_intent_upper_bound,handoff,handoff,1,1,0.03007,0.98500,0.01500,0,success,seen,1.06421,0.99804,0.62892,0.58097,0.20600,0.03320,tool_handoff,0.70449,style,0.8
stress_style,2,18,body_normalized_knn,push,place,0,0,0.24879,0.40008,0.40008,0,wrong_intent,seen,1.04637,0.99884,0.64374,0.53822,0.20600,0.03320,sliding_box,0.62438,style,0.8
stress_style,2,18,object_affordance_classifier,push,push,1,1,0.27898,0.75699,0.24301,0,success,seen,1.04637,0.99884,0.64374,0.53822,0.20600,0.03320,sliding_box,0.62438,style,0.8
stress_style,2,18,style_invariant_logistic,push,rotate,0,0,0.26248,0.99654,0.99654,0,wrong_intent,seen,1.04637,0.99884,0.64374,0.53822,0.20600,0.03320,sliding_box,0.62438,style,0.8
stress_style,2,18,physical_intent_disambiguation,push,push,1,1,0.16195,0.82234,0.17766,0,success,seen,1.04637,0.99884,0.64374,0.53822,0.20600,0.03320,sliding_box,0.62438,style,0.8
stress_style,2,18,oracle_intent_upper_bound,push,push,1,1,0.01874,0.98500,0.01500,0,success,seen,1.04637,0.99884,0.64374,0.53822,0.20600,0.03320,sliding_box,0.62438,style,0.8
stress_style,2,19,body_normalized_knn,pull,rotate,0,0,1.66357,0.39985,0.39985,0,wrong_intent,seen,1.04778,1.00304,0.60533,0.56743,0.20600,0.03320,sliding_tray,0.72187,style,0.8
stress_style,2,19,object_affordance_classifier,pull,pull,1,1,0.30088,0.78151,0.21849,0,success,seen,1.04778,1.00304,0.60533,0.56743,0.20600,0.03320,sliding_tray,0.72187,style,0.8
stress_style,2,19,style_invariant_logistic,pull,rotate,0,0,0.29819,0.99999,0.99999,0,wrong_intent,seen,1.04778,1.00304,0.60533,0.56743,0.20600,0.03320,sliding_tray,0.72187,style,0.8
stress_style,2,19,physical_intent_disambiguation,pull,pull,1,1,0.07709,0.77586,0.22414,0,success,seen,1.04778,1.00304,0.60533,0.56743,0.20600,0.03320,sliding_tray,0.72187,style,0.8
stress_style,2,19,oracle_intent_upper_bound,pull,pull,1,1,0.03498,0.98500,0.01500,0,success,seen,1.04778,1.00304,0.60533,0.56743,0.20600,0.03320,sliding_tray,0.72187,style,0.8
stress_style,2,20,body_normalized_knn,rotate,pull,0,0,1.14776,0.40035,0.40035,0,wrong_intent,seen,0.92234,1.05602,0.62200,0.51092,0.20600,0.03320,valve,0.68077,style,0.8
stress_style,2,20,object_affordance_classifier,rotate,rotate,1,1,0.11588,0.85983,0.14017,0,success,seen,0.92234,1.05602,0.62200,0.51092,0.20600,0.03320,valve,0.68077,style,0.8
stress_style,2,20,style_invariant_logistic,rotate,rotate,1,1,0.02920,0.99917,0.00083,0,success,seen,0.92234,1.05602,0.62200,0.51092,0.20600,0.03320,valve,0.68077,style,0.8
stress_style,2,20,physical_intent_disambiguation,rotate,rotate,1,1,0.02920,0.96903,0.03097,0,success,seen,0.92234,1.05602,0.62200,0.51092,0.20600,0.03320,valve,0.68077,style,0.8
stress_style,2,20,oracle_intent_upper_bound,rotate,rotate,1,1,0.01722,0.98500,0.01500,0,success,seen,0.92234,1.05602,0.62200,0.51092,0.20600,0.03320,valve,0.68077,style,0.8
stress_style,2,21,body_normalized_knn,lift,lift,1,1,0.00000,0.80038,0.19962,0,success,seen,1.02853,0.97865,1.56174,0.46059,0.20600,0.03320,block,0.34716,style,0.8
stress_style,2,21,object_affordance_classifier,lift,lift,1,1,0.00000,0.94617,0.05383,0,success,seen,1.02853,0.97865,1.56174,0.46059,0.20600,0.03320,block,0.34716,style,0.8
stress_style,2,21,style_invariant_logistic,lift,rotate,0,0,1.04435,0.79057,0.79057,0,wrong_intent,seen,1.02853,0.97865,1.56174,0.46059,0.20600,0.03320,block,0.34716,style,0.8
stress_style,2,21,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.81701,0.18299,0,success,seen,1.02853,0.97865,1.56174,0.46059,0.20600,0.03320,block,0.34716,style,0.8
stress_style,2,21,oracle_intent_upper_bound,lift,lift,1,1,0.02588,0.98500,0.01500,0,success,seen,1.02853,0.97865,1.56174,0.46059,0.20600,0.03320,block,0.34716,style,0.8
stress_style,2,22,body_normalized_knn,place,place,1,1,0.12454,0.59569,0.40431,0,success,seen,1.01228,1.01656,0.60744,0.47183,0.20600,0.03320,block_to_bin,0.69306,style,0.8
stress_style,2,22,object_affordance_classifier,place,place,1,1,0.08880,0.90808,0.09192,0,success,seen,1.01228,1.01656,0.60744,0.47183,0.20600,0.03320,block_to_bin,0.69306,style,0.8
stress_style,2,22,style_invariant_logistic,place,rotate,0,0,1.89789,0.71244,0.71244,0,wrong_intent,seen,1.01228,1.01656,0.60744,0.47183,0.20600,0.03320,block_to_bin,0.69306,style,0.8
stress_style,2,22,physical_intent_disambiguation,place,place,1,1,0.10761,0.93118,0.06882,0,success,seen,1.01228,1.01656,0.60744,0.47183,0.20600,0.03320,block_to_bin,0.69306,style,0.8
stress_style,2,22,oracle_intent_upper_bound,place,place,1,1,0.02842,0.98500,0.01500,0,success,seen,1.01228,1.01656,0.60744,0.47183,0.20600,0.03320,block_to_bin,0.69306,style,0.8
stress_style,2,23,body_normalized_knn,handoff,place,0,0,0.57019,0.60196,0.60196,0,wrong_intent,seen,0.97776,1.01354,0.65211,0.62585,0.20600,0.03320,tool_handoff,0.71984,style,0.8
stress_style,2,23,object_affordance_classifier,handoff,handoff,1,1,0.37606,0.86151,0.13849,0,success,seen,0.97776,1.01354,0.65211,0.62585,0.20600,0.03320,tool_handoff,0.71984,style,0.8
stress_style,2,23,style_invariant_logistic,handoff,handoff,1,1,0.04250,0.97175,0.02825,0,success,seen,0.97776,1.01354,0.65211,0.62585,0.20600,0.03320,tool_handoff,0.71984,style,0.8
stress_style,2,23,physical_intent_disambiguation,handoff,handoff,1,1,0.04250,0.80986,0.19014,0,success,seen,0.97776,1.01354,0.65211,0.62585,0.20600,0.03320,tool_handoff,0.71984,style,0.8
stress_style,2,23,oracle_intent_upper_bound,handoff,handoff,1,1,0.01309,0.98500,0.01500,0,success,seen,0.97776,1.01354,0.65211,0.62585,0.20600,0.03320,tool_handoff,0.71984,style,0.8
stress_style,2,0,body_normalized_knn,push,lift,0,0,1.36887,0.63910,0.63910,0,wrong_intent,seen,1.11401,1.00047,1.68012,0.46837,0.25000,0.04000,cart,0.30937,style,1.0
stress_style,2,0,object_affordance_classifier,push,push,1,1,0.25787,0.77104,0.22896,0,success,seen,1.11401,1.00047,1.68012,0.46837,0.25000,0.04000,cart,0.30937,style,1.0
stress_style,2,0,style_invariant_logistic,push,rotate,0,0,1.31856,0.99105,0.99105,0,wrong_intent,seen,1.11401,1.00047,1.68012,0.46837,0.25000,0.04000,cart,0.30937,style,1.0
stress_style,2,0,physical_intent_disambiguation,push,push,1,1,0.22137,0.83916,0.16084,0,success,seen,1.11401,1.00047,1.68012,0.46837,0.25000,0.04000,cart,0.30937,style,1.0
stress_style,2,0,oracle_intent_upper_bound,push,push,1,1,0.02907,0.98500,0.01500,0,success,seen,1.11401,1.00047,1.68012,0.46837,0.25000,0.04000,cart,0.30937,style,1.0
stress_style,2,1,body_normalized_knn,pull,lift,0,0,1.43032,0.79996,0.79996,0,wrong_intent,seen,0.97859,1.02494,1.77499,0.64916,0.25000,0.04000,sliding_tray,0.35665,style,1.0
stress_style,2,1,object_affordance_classifier,pull,pull,1,1,0.31695,0.77125,0.22875,0,success,seen,0.97859,1.02494,1.77499,0.64916,0.25000,0.04000,sliding_tray,0.35665,style,1.0
stress_style,2,1,style_invariant_logistic,pull,rotate,0,0,0.09090,0.99998,0.99998,0,wrong_intent,seen,0.97859,1.02494,1.77499,0.64916,0.25000,0.04000,sliding_tray,0.35665,style,1.0
stress_style,2,1,physical_intent_disambiguation,pull,pull,1,1,0.28046,0.76681,0.23319,0,success,seen,0.97859,1.02494,1.77499,0.64916,0.25000,0.04000,sliding_tray,0.35665,style,1.0
stress_style,2,1,oracle_intent_upper_bound,pull,pull,1,1,0.03683,0.98500,0.01500,0,success,seen,0.97859,1.02494,1.77499,0.64916,0.25000,0.04000,sliding_tray,0.35665,style,1.0
stress_style,2,2,body_normalized_knn,rotate,lift,0,0,1.41421,0.60281,0.60281,0,wrong_intent,seen,0.87384,0.95340,1.78595,0.63365,0.25000,0.04000,jar_lid,0.27866,style,1.0
stress_style,2,2,object_affordance_classifier,rotate,rotate,1,1,0.15596,0.86983,0.13017,0,success,seen,0.87384,0.95340,1.78595,0.63365,0.25000,0.04000,jar_lid,0.27866,style,1.0
stress_style,2,2,style_invariant_logistic,rotate,rotate,1,1,0.06300,1.00000,0.00000,0,success,seen,0.87384,0.95340,1.78595,0.63365,0.25000,0.04000,jar_lid,0.27866,style,1.0
stress_style,2,2,physical_intent_disambiguation,rotate,rotate,1,1,0.06300,0.93200,0.06800,0,success,seen,0.87384,0.95340,1.78595,0.63365,0.25000,0.04000,jar_lid,0.27866,style,1.0
stress_style,2,2,oracle_intent_upper_bound,rotate,rotate,1,1,0.02323,0.98500,0.01500,0,success,seen,0.87384,0.95340,1.78595,0.63365,0.25000,0.04000,jar_lid,0.27866,style,1.0
stress_style,2,3,body_normalized_knn,lift,lift,1,1,0.00000,0.79377,0.20623,0,success,seen,1.06149,1.01469,1.65108,0.67809,0.25000,0.04000,mug,0.28801,style,1.0
stress_style,2,3,object_affordance_classifier,lift,lift,1,1,0.00000,0.91210,0.08790,0,success,seen,1.06149,1.01469,1.65108,0.67809,0.25000,0.04000,mug,0.28801,style,1.0
stress_style,2,3,style_invariant_logistic,lift,rotate,0,0,1.08710,0.96516,0.96516,0,wrong_intent,seen,1.06149,1.01469,1.65108,0.67809,0.25000,0.04000,mug,0.28801,style,1.0
stress_style,2,3,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.81644,0.18356,0,success,seen,1.06149,1.01469,1.65108,0.67809,0.25000,0.04000,mug,0.28801,style,1.0
stress_style,2,3,oracle_intent_upper_bound,lift,lift,1,1,0.04295,0.98500,0.01500,0,success,seen,1.06149,1.01469,1.65108,0.67809,0.25000,0.04000,mug,0.28801,style,1.0
stress_style,2,4,body_normalized_knn,place,place,1,1,0.39622,0.41656,0.58344,0,success,seen,1.10699,0.99348,0.58501,0.57447,0.25000,0.04000,peg_to_slot,0.74894,style,1.0
stress_style,2,4,object_affordance_classifier,place,place,1,0,0.56367,0.88786,0.11214,0,bad_action_parameter,seen,1.10699,0.99348,0.58501,0.57447,0.25000,0.04000,peg_to_slot,0.74894,style,1.0
stress_style,2,4,style_invariant_logistic,place,rotate,0,0,0.42924,0.99971,0.99971,0,wrong_intent,seen,1.10699,0.99348,0.58501,0.57447,0.25000,0.04000,peg_to_slot,0.74894,style,1.0
stress_style,2,4,physical_intent_disambiguation,place,place,1,1,0.13977,0.88734,0.11266,0,success,seen,1.10699,0.99348,0.58501,0.57447,0.25000,0.04000,peg_to_slot,0.74894,style,1.0
stress_style,2,4,oracle_intent_upper_bound,place,place,1,1,0.02512,0.98500,0.01500,0,success,seen,1.10699,0.99348,0.58501,0.57447,0.25000,0.04000,peg_to_slot,0.74894,style,1.0
stress_style,2,5,body_normalized_knn,handoff,handoff,1,0,0.78575,0.59940,0.40060,0,bad_action_parameter,seen,1.07821,0.99491,1.76660,0.58154,0.25000,0.04000,cup_handoff,0.23518,style,1.0
stress_style,2,5,object_affordance_classifier,handoff,handoff,1,1,0.02182,0.90875,0.09125,0,success,seen,1.07821,0.99491,1.76660,0.58154,0.25000,0.04000,cup_handoff,0.23518,style,1.0
stress_style,2,5,style_invariant_logistic,handoff,handoff,1,1,0.09580,0.80794,0.19206,0,success,seen,1.07821,0.99491,1.76660,0.58154,0.25000,0.04000,cup_handoff,0.23518,style,1.0
stress_style,2,5,physical_intent_disambiguation,handoff,handoff,1,1,0.09580,0.79086,0.20914,0,success,seen,1.07821,0.99491,1.76660,0.58154,0.25000,0.04000,cup_handoff,0.23518,style,1.0
stress_style,2,5,oracle_intent_upper_bound,handoff,handoff,1,1,0.01104,0.98500,0.01500,0,success,seen,1.07821,0.99491,1.76660,0.58154,0.25000,0.04000,cup_handoff,0.23518,style,1.0
stress_style,2,6,body_normalized_knn,push,rotate,0,0,0.63206,0.60521,0.60521,0,wrong_intent,seen,1.09715,1.02902,0.51792,0.62299,0.25000,0.04000,cart,0.66696,style,1.0
stress_style,2,6,object_affordance_classifier,push,pull,0,0,0.36368,0.77746,0.77746,0,wrong_intent,seen,1.09715,1.02902,0.51792,0.62299,0.25000,0.04000,cart,0.66696,style,1.0
stress_style,2,6,style_invariant_logistic,push,rotate,0,0,0.26843,0.99999,0.99999,0,wrong_intent,seen,1.09715,1.02902,0.51792,0.62299,0.25000,0.04000,cart,0.66696,style,1.0
stress_style,2,6,physical_intent_disambiguation,push,push,1,1,0.35972,0.69687,0.30313,0,success,seen,1.09715,1.02902,0.51792,0.62299,0.25000,0.04000,cart,0.66696,style,1.0
stress_style,2,6,oracle_intent_upper_bound,push,push,1,1,0.01794,0.98500,0.01500,0,success,seen,1.09715,1.02902,0.51792,0.62299,0.25000,0.04000,cart,0.66696,style,1.0
stress_style,2,7,body_normalized_knn,pull,rotate,0,0,1.74580,0.40534,0.40534,0,wrong_intent,seen,1.04704,0.99232,1.70333,0.54828,0.25000,0.04000,drawer_handle,0.23956,style,1.0
stress_style,2,7,object_affordance_classifier,pull,push,0,0,0.41761,0.79242,0.79242,0,wrong_intent,seen,1.04704,0.99232,1.70333,0.54828,0.25000,0.04000,drawer_handle,0.23956,style,1.0
stress_style,2,7,style_invariant_logistic,pull,rotate,0,0,0.01358,0.99996,0.99996,0,wrong_intent,seen,1.04704,0.99232,1.70333,0.54828,0.25000,0.04000,drawer_handle,0.23956,style,1.0
stress_style,2,7,physical_intent_disambiguation,pull,rotate,0,0,0.01358,0.75831,0.75831,0,wrong_intent,seen,1.04704,0.99232,1.70333,0.54828,0.25000,0.04000,drawer_handle,0.23956,style,1.0
stress_style,2,7,oracle_intent_upper_bound,pull,pull,1,1,0.01876,0.98500,0.01500,0,success,seen,1.04704,0.99232,1.70333,0.54828,0.25000,0.04000,drawer_handle,0.23956,style,1.0
stress_style,2,8,body_normalized_knn,rotate,rotate,1,1,0.09312,0.60374,0.39626,0,success,seen,0.93468,1.01053,1.72661,0.63577,0.25000,0.04000,valve,0.28990,style,1.0
stress_style,2,8,object_affordance_classifier,rotate,rotate,1,1,0.04757,0.89686,0.10314,0,success,seen,0.93468,1.01053,1.72661,0.63577,0.25000,0.04000,valve,0.28990,style,1.0
stress_style,2,8,style_invariant_logistic,rotate,rotate,1,1,0.01832,0.99987,0.00013,0,success,seen,0.93468,1.01053,1.72661,0.63577,0.25000,0.04000,valve,0.28990,style,1.0
stress_style,2,8,physical_intent_disambiguation,rotate,rotate,1,1,0.01832,0.98552,0.01448,0,success,seen,0.93468,1.01053,1.72661,0.63577,0.25000,0.04000,valve,0.28990,style,1.0
stress_style,2,8,oracle_intent_upper_bound,rotate,rotate,1,1,0.00108,0.98500,0.01500,0,success,seen,0.93468,1.01053,1.72661,0.63577,0.25000,0.04000,valve,0.28990,style,1.0
stress_style,2,9,body_normalized_knn,lift,lift,1,1,0.00000,1.00000,0.00000,0,success,seen,0.96197,0.96160,1.67628,0.65915,0.25000,0.04000,block,0.33750,style,1.0
stress_style,2,9,object_affordance_classifier,lift,lift,1,1,0.00000,0.93718,0.06282,0,success,seen,0.96197,0.96160,1.67628,0.65915,0.25000,0.04000,block,0.33750,style,1.0
stress_style,2,9,style_invariant_logistic,lift,rotate,0,0,1.02213,0.98217,0.98217,0,wrong_intent,seen,0.96197,0.96160,1.67628,0.65915,0.25000,0.04000,block,0.33750,style,1.0
stress_style,2,9,physical_intent_disambiguation,lift,lift,1,1,0.00000,0.82523,0.17477,0,success,seen,0.96197,0.96160,1.67628,0.65915,0.25000,0.04000,block,0.33750,style,1.0
stress_style,2,9,oracle_intent_upper_bound,lift,lift,1,1,0.01961,0.98500,0.01500,0,success,seen,0.96197,0.96160,1.67628,0.65915,0.25000,0.04000,block,0.33750,style,1.0
stress_style,2,10,body_normalized_knn,place,place,1,1,0.45983,0.79915,0.20085,0,success,seen,1.01836,0.98389,0.60263,0.61796,0.25000,0.04000,cup_to_bowl,0.71682,style,1.0
stress_style,2,10,object_affordance_classifier,place,place,1,1,0.12613,0.90952,0.09048,0,success,seen,1.01836,0.98389,0.60263,0.61796,0.25000,0.04000,cup_to_bowl,0.71682,style,1.0
stress_style,2,10,style_invariant_logistic,place,rotate,0,0,0.86778,0.91182,0.91182,0,wrong_intent,seen,1.01836,0.98389,0.60263,0.61796,0.25000,0.04000,cup_to_bowl,0.71682,style,1.0
stress_style,2,10,physical_intent_disambiguation,place,place,1,1,0.08326,0.91154,0.08846,0,success,seen,1.01836,0.98389,0.60263,0.61796,0.25000,0.04000,cup_to_bowl,0.71682,style,1.0
stress_style,2,10,oracle_intent_upper_bound,place,place,1,1,0.01598,0.98500,0.01500,0,success,seen,1.01836,0.98389,0.60263,0.61796,0.25000,0.04000,cup_to_bowl,0.71682,style,1.0
stress_style,2,11,body_normalized_knn,handoff,handoff,1,1,0.17424,0.40441,0.59559,0,success,seen,0.98795,0.90299,1.71498,0.61607,0.25000,0.04000,tool_handoff,0.18149,style,1.0
stress_style,2,11,object_affordance_classifier,handoff,handoff,1,1,0.48694,0.89390,0.10610,0,success,seen,0.98795,0.90299,1.71498,0.61607,0.25000,0.04000,tool_handoff,0.18149,style,1.0
stress_style,2,11,style_invariant_logistic,handoff,handoff,1,1,0.07279,0.99291,0.00709,0,success,seen,0.98795,0.90299,1.71498,0.61607,0.25000,0.04000,tool_handoff,0.18149,style,1.0
stress_style,2,11,physical_intent_disambiguation,handoff,handoff,1,1,0.07279,0.82544,0.17456,0,success,seen,0.98795,0.90299,1.71498,0.61607,0.25000,0.04000,tool_handoff,0.18149,style,1.0
stress_style,2,11,oracle_intent_upper_bound,handoff,handoff,1,1,0.00874,0.98500,0.01500,0,success,seen,0.98795,0.90299,1.71498,0.61607,0.25000,0.04000,tool_handoff,0.18149,style,1.0
stress_style,2,12,body_normalized_knn,push,place,0,0,1.55711,0.39710,0.39710,0,wrong_intent,seen,1.06934,1.03684,0.56919,0.63545,0.25000,0.04000,sliding_box,0.73615,style,1.0
stress_style,2,12,object_affordance_classifier,push,pull,0,0,0.26671,0.78040,0.78040,0,wrong_intent,seen,1.06934,1.03684,0.56919,0.63545,0.25000,0.04000,sliding_box,0.73615,style,1.0
stress_style,2,12,style_invariant_logistic,push,rotate,0,0,0.07462,0.99982,0.99982,0,wrong_intent,seen,1.06934,1.03684,0.56919,0.63545,0.25000,0.04000,sliding_box,0.73615,style,1.0
stress_style,2,12,physical_intent_disambiguation,push,push,1,1,0.42479,0.70688,0.29312,0,success,seen,1.06934,1.03684,0.56919,0.63545,0.25000,0.04000,sliding_box,0.73615,style,1.0
stress_style,2,12,oracle_intent_upper_bound,push,push,1,1,0.01592,0.98500,0.01500,0,success,seen,1.06934,1.03684,0.56919,0.63545,0.25000,0.04000,sliding_box,0.73615,style,1.0
stress_style,2,13,body_normalized_knn,pull,lift,0,0,1.51184,0.60765,0.60765,0,wrong_intent,seen,0.99038,0.96920,1.65280,0.64013,0.25000,0.04000,sliding_tray,0.28248,style,1.0
stress_style,2,13,object_affordance_classifier,pull,push,0,0,0.47162,0.77621,0.77621,0,wrong_intent,seen,0.99038,0.96920,1.65280,0.64013,0.25000,0.04000,sliding_tray,0.28248,style,1.0
stress_style,2,13,style_invariant_logistic,pull,rotate,0,0,1.16682,0.99998,0.99998,0,wrong_intent,seen,0.99038,0.96920,1.65280,0.64013,0.25000,0.04000,sliding_tray,0.28248,style,1.0
stress_style,2,13,physical_intent_disambiguation,pull,push,0,0,0.31150,0.60701,0.60701,0,wrong_intent,seen,0.99038,0.96920,1.65280,0.64013,0.25000,0.04000,sliding_tray,0.28248,style,1.0
stress_style,2,13,oracle_intent_upper_bound,pull,pull,1,1,0.00920,0.98500,0.01500,0,success,seen,0.99038,0.96920,1.65280,0.64013,0.25000,0.04000,sliding_tray,0.28248,style,1.0
stress_style,2,14,body_normalized_knn,rotate,pull,0,0,0.63173,0.59397,0.59397,0,wrong_intent,seen,0.93323,0.97991,0.55725,0.66271,0.25000,0.04000,jar_lid,0.65313,style,1.0
